date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster
7/4/2022,Perak,549,2,807,5533,2
8/4/2022,Perak,637,0,564,5603,5
9/4/2022,Perak,583,1,641,5544,10
10/4/2022,Perak,465,8,601,5406,35
11/4/2022,Perak,357,5,777,4984,0
12/4/2022,Perak,373,3,634,4720,0
13/4/2022,Perak,470,2,596,4591,32
14/4/2022,Perak,401,0,533,4456,27
15/4/2022,Perak,505,1,528,4428,27
16/4/2022,Perak,384,2,680,4131,41
17/4/2022,Perak,413,1,468,4075,55
18/4/2022,Perak,287,17,537,3824,3
19/4/2022,Perak,265,9,499,3585,1
20/4/2022,Perak,310,3,427,3465,29
21/4/2022,Perak,301,1,377,3389,11
22/4/2022,Perak,343,1,484,3248,27
23/4/2022,Perak,312,0,416,3144,14
24/4/2022,Perak,170,0,337,2977,2
25/4/2022,Perak,101,0,369,2709,2
26/4/2022,Perak,137,0,407,2436,0
27/4/2022,Perak,142,0,341,2237,0
28/4/2022,Perak,193,0,319,2111,7
29/4/2022,Perak,175,0,255,2030,1
30/4/2022,Perak,123,0,256,1897,0
1/5/2022,Perak,96,1,268,1724,0
2/5/2022,Perak,73,0,261,1535,0
3/5/2022,Perak,41,0,279,1295,0
4/5/2022,Perak,37,0,140,1191,0
5/5/2022,Perak,41,0,112,1119,0
6/5/2022,Perak,64,0,168,1013,0
7/5/2022,Perak,70,0,109,974,0
8/5/2022,Perak,91,0,145,919,0
9/5/2022,Perak,97,1,165,851,0
10/5/2022,Perak,120,0,93,878,0
11/5/2022,Perak,221,1,81,1017,0
12/5/2022,Perak,199,0,68,1146,0
13/5/2022,Perak,174,0,56,1264,0
14/5/2022,Perak,116,0,47,1333,0
15/5/2022,Perak,105,1,42,1396,0
16/5/2022,Perak,78,0,90,1384,0
17/5/2022,Perak,95,0,107,1372,0
18/5/2022,Perak,94,2,131,1334,0
19/5/2022,Perak,125,0,138,1321,0
20/5/2022,Perak,112,0,143,1289,0
21/5/2022,Perak,98,0,175,1212,0
22/5/2022,Perak,85,0,163,1134,1
23/5/2022,Perak,75,0,143,1066,0
24/5/2022,Perak,56,0,103,1019,0
25/5/2022,Perak,117,0,103,1033,1
26/5/2022,Perak,109,0,84,1057,0
27/5/2022,Perak,121,1,76,1102,3
28/5/2022,Perak,78,0,78,1101,5
29/5/2022,Perak,81,0,84,1097,3
30/5/2022,Perak,82,0,116,1063,0
31/5/2022,Perak,73,0,117,1019,0
1/6/2022,Perak,151,0,111,1059,0
2/6/2022,Perak,141,0,108,1092,0
3/6/2022,Perak,129,0,68,1153,0
4/6/2022,Perak,92,0,88,1157,0
5/6/2022,Perak,90,0,68,1179,0
6/6/2022,Perak,58,0,98,1139,0
7/6/2022,Perak,47,0,141,1045,0
8/6/2022,Perak,59,0,80,1022,0
9/6/2022,Perak,143,1,115,1050,0
10/6/2022,Perak,113,0,76,1087,0
11/6/2022,Perak,122,0,106,1102,0
12/6/2022,Perak,106,1,109,1098,0
13/6/2022,Perak,74,0,150,1022,0
14/6/2022,Perak,69,0,86,1005,0
15/6/2022,Perak,118,0,89,1034,0
16/6/2022,Perak,116,0,69,1078,0
17/6/2022,Perak,148,0,73,1153,0
18/6/2022,Perak,137,0,48,1241,0
19/6/2022,Perak,95,0,99,1237,0
20/6/2022,Perak,62,0,111,1188,0
21/6/2022,Perak,98,2,127,1159,0
22/6/2022,Perak,113,0,88,1183,0
23/6/2022,Perak,123,3,170,1136,0
24/6/2022,Perak,135,0,82,1189,9
25/6/2022,Perak,129,0,76,1242,4
26/6/2022,Perak,101,0,76,1267,0
27/6/2022,Perak,104,0,144,1226,1
28/6/2022,Perak,103,0,172,1156,1
29/6/2022,Perak,152,1,84,1224,0
30/6/2022,Perak,143,0,71,1296,5
1/7/2022,Perak,209,1,150,1353,1
2/7/2022,Perak,201,0,74,1480,13
3/7/2022,Perak,239,0,87,1632,6
4/7/2022,Perak,153,0,143,1642,3
5/7/2022,Perak,194,0,136,1700,0
6/7/2022,Perak,243,0,168,1775,1
7/7/2022,Perak,295,2,122,1947,0
8/7/2022,Perak,275,0,150,2071,0
9/7/2022,Perak,245,1,115,2200,14
10/7/2022,Perak,230,1,118,2312,5
11/7/2022,Perak,166,1,143,2334,0
12/7/2022,Perak,172,0,138,2367,1
13/7/2022,Perak,207,3,324,2248,3
14/7/2022,Perak,274,0,313,2207,0
15/7/2022,Perak,399,3,244,2361,0
16/7/2022,Perak,306,0,166,2501,0
17/7/2022,Perak,268,0,220,2549,0
18/7/2022,Perak,229,0,295,2483,0
19/7/2022,Perak,294,1,286,2490,0
20/7/2022,Perak,357,0,203,2642,0
21/7/2022,Perak,360,2,239,2762,0
22/7/2022,Perak,326,0,231,2855,0
23/7/2022,Perak,324,0,173,3003,0
24/7/2022,Perak,253,0,189,3065,1
25/7/2022,Perak,210,0,474,2799,4
26/7/2022,Perak,223,1,365,2655,1
27/7/2022,Perak,306,0,263,2693,1
28/7/2022,Perak,331,1,267,2756,3
29/7/2022,Perak,272,2,248,2780,1
30/7/2022,Perak,280,0,324,2735,0
31/7/2022,Perak,242,2,245,2731,14
1/8/2022,Perak,224,6,405,2547,2
2/8/2022,Perak,237,1,328,2456,0
3/8/2022,Perak,316,1,232,2537,0
4/8/2022,Perak,327,0,198,2665,0
5/8/2022,Perak,324,1,291,2698,0
6/8/2022,Perak,289,0,236,2751,2
7/8/2022,Perak,245,0,232,2763,0
8/8/2022,Perak,193,0,253,2700,0
9/8/2022,Perak,248,2,278,2667,1
10/8/2022,Perak,374,1,283,2757,1
11/8/2022,Perak,356,4,308,2804,0
12/8/2022,Perak,330,0,306,2828,0
13/8/2022,Perak,284,0,290,2820,1
14/8/2022,Perak,221,0,229,2811,7
15/8/2022,Perak,172,0,284,2697,0
16/8/2022,Perak,212,0,319,2589,11
17/8/2022,Perak,296,0,325,2557,1
18/8/2022,Perak,275,0,219,2612,1
19/8/2022,Perak,303,0,290,2625,15
20/8/2022,Perak,222,2,318,2529,7
21/8/2022,Perak,195,2,255,2469,0
22/8/2022,Perak,160,1,297,2332,9
23/8/2022,Perak,165,1,307,2187,0
24/8/2022,Perak,283,1,250,2219,25
25/8/2022,Perak,236,1,161,2293,11
26/8/2022,Perak,244,1,188,2347,11
27/8/2022,Perak,211,0,340,2218,1
28/8/2022,Perak,180,0,157,2239,3
29/8/2022,Perak,139,0,213,2165,6
30/8/2022,Perak,167,1,207,2125,0
31/8/2022,Perak,260,1,258,2127,4
1/9/2022,Perak,175,0,143,2159,0
2/9/2022,Perak,175,0,188,2146,2
3/9/2022,Perak,224,0,320,2049,0
4/9/2022,Perak,165,0,163,2051,0
5/9/2022,Perak,111,1,228,1933,0
6/9/2022,Perak,145,2,165,1913,0
7/9/2022,Perak,194,1,188,1918,2
8/9/2022,Perak,204,1,184,1936,0
9/9/2022,Perak,177,0,153,1959,1
10/9/2022,Perak,188,1,244,1903,0
11/9/2022,Perak,138,2,123,1918,0
12/9/2022,Perak,122,0,144,1893,0
13/9/2022,Perak,176,1,209,1859,4
14/9/2022,Perak,234,4,170,1920,0
15/9/2022,Perak,221,0,112,2029,1
16/9/2022,Perak,175,0,129,2073,0
17/9/2022,Perak,148,1,189,2032,0
18/9/2022,Perak,108,0,200,1939,0
19/9/2022,Perak,119,3,176,1882,0
20/9/2022,Perak,170,0,192,1860,0
21/9/2022,Perak,216,1,138,1934,0
22/9/2022,Perak,182,0,118,1998,0
23/9/2022,Perak,226,1,174,2049,0
24/9/2022,Perak,155,0,232,1972,0
25/9/2022,Perak,141,1,221,1891,0
26/9/2022,Perak,110,0,184,1816,0
27/9/2022,Perak,119,0,238,1696,0
28/9/2022,Perak,184,0,161,1718,0
29/9/2022,Perak,183,1,129,1772,0
30/9/2022,Perak,174,0,194,1751,0
1/10/2022,Perak,149,0,226,1674,0
2/10/2022,Perak,98,0,111,1661,0
3/10/2022,Perak,98,0,161,1596,11
4/10/2022,Perak,128,0,162,1562,0
5/10/2022,Perak,133,0,166,1529,0
6/10/2022,Perak,162,0,136,1555,0
7/10/2022,Perak,161,0,130,1584,0
8/10/2022,Perak,164,0,142,1606,22
9/10/2022,Perak,101,0,159,1548,0
10/10/2022,Perak,82,0,132,1497,0
11/10/2022,Perak,85,0,125,1455,0
12/10/2022,Perak,124,2,144,1435,0
13/10/2022,Perak,162,1,142,1455,0
14/10/2022,Perak,205,1,169,1490,0
15/10/2022,Perak,146,7,96,1540,0
16/10/2022,Perak,119,0,118,1541,0
17/10/2022,Perak,90,0,157,1473,0
18/10/2022,Perak,101,1,182,1392,0
19/10/2022,Perak,145,1,89,1448,0
20/10/2022,Perak,175,1,89,1534,0
21/10/2022,Perak,211,1,123,1622,0
22/10/2022,Perak,163,1,120,1665,0
23/10/2022,Perak,131,0,137,1659,0
24/10/2022,Perak,94,0,162,1591,0
25/10/2022,Perak,110,1,149,1550,0
26/10/2022,Perak,159,1,139,1570,0
27/10/2022,Perak,217,1,159,1627,0
28/10/2022,Perak,247,0,149,1724,10
29/10/2022,Perak,306,2,138,1892,0
30/10/2022,Perak,222,0,118,1995,0
31/10/2022,Perak,199,0,162,2032,0
1/11/2022,Perak,201,2,126,2107,11
2/11/2022,Perak,314,0,290,2130,0
3/11/2022,Perak,391,2,119,2400,19
4/11/2022,Perak,417,0,342,2475,80
5/11/2022,Perak,207,0,197,2485,7
6/11/2022,Perak,189,0,278,2396,2
7/11/2022,Perak,88,0,345,2137,0
8/11/2022,Perak,163,1,210,2086,14
9/11/2022,Perak,216,0,347,1954,54
10/11/2022,Perak,171,0,394,1730,20
11/11/2022,Perak,93,0,400,1423,6
12/11/2022,Perak,107,0,221,1308,0
13/11/2022,Perak,106,0,187,1227,10
14/11/2022,Perak,70,0,87,1210,5
15/11/2022,Perak,104,0,164,1148,6
16/11/2022,Perak,138,1,211,1073,0
17/11/2022,Perak,139,0,169,1042,35
18/11/2022,Perak,117,0,91,1068,4
19/11/2022,Perak,101,0,109,1057,6
20/11/2022,Perak,65,0,107,1015,1
21/11/2022,Perak,74,0,120,966,6
22/11/2022,Perak,111,0,76,1000,14
23/11/2022,Perak,145,1,157,988,4
24/11/2022,Perak,150,1,126,1010,9
25/11/2022,Perak,132,0,105,1037,4
26/11/2022,Perak,153,0,100,1089,36
27/11/2022,Perak,75,0,48,1115,0
28/11/2022,Perak,66,1,68,1111,0
29/11/2022,Perak,66,0,105,1069,0
30/11/2022,Perak,88,1,154,1003,0
1/12/2022,Perak,107,0,236,872,7
2/12/2022,Perak,85,1,132,822,0
3/12/2022,Perak,94,0,72,843,0
4/12/2022,Perak,74,0,58,859,0
5/12/2022,Perak,51,0,80,829,0
6/12/2022,Perak,59,0,94,792,6
7/12/2022,Perak,71,0,59,802,2
8/12/2022,Perak,77,0,86,791,0
9/12/2022,Perak,96,0,97,790,29
10/12/2022,Perak,67,0,97,759,0
11/12/2022,Perak,55,0,57,755,0
12/12/2022,Perak,39,0,63,730,0
13/12/2022,Perak,31,0,59,702,0
14/12/2022,Perak,58,1,67,692,0
15/12/2022,Perak,54,0,56,690,0
16/12/2022,Perak,46,0,95,641,0
17/12/2022,Perak,41,0,69,612,0
18/12/2022,Perak,35,0,53,592,0
19/12/2022,Perak,30,1,61,561,0
20/12/2022,Perak,31,0,22,567,0
21/12/2022,Perak,45,0,55,556,1
22/12/2022,Perak,32,0,54,533,0
23/12/2022,Perak,42,0,46,529,0
24/12/2022,Perak,20,0,25,524,0
25/12/2022,Perak,21,0,29,516,0
26/12/2022,Perak,26,1,27,515,0
27/12/2022,Perak,16,0,32,497,0
28/12/2022,Perak,34,2,40,491,0
29/12/2022,Perak,34,1,45,475,0
30/12/2022,Perak,34,3,37,471,0
31/12/2022,Perak,18,1,17,471,0
1/1/2023,Perak,23,0,18,476,0
2/1/2023,Perak,17,0,23,470,0
3/1/2023,Perak,20,0,26,464,0
4/1/2023,Perak,18,0,31,451,0
5/1/2023,Perak,37,1,22,466,10
6/1/2023,Perak,30,0,85,411,4
7/1/2023,Perak,15,0,26,399,0
8/1/2023,Perak,19,1,17,401,0
9/1/2023,Perak,19,0,17,402,0
10/1/2023,Perak,19,3,24,397,0
11/1/2023,Perak,10,0,24,383,0
12/1/2023,Perak,13,1,29,366,0
13/1/2023,Perak,17,1,31,352,0
14/1/2023,Perak,21,0,10,363,0
15/1/2023,Perak,15,0,15,363,0
16/1/2023,Perak,16,0,25,353,0
17/1/2023,Perak,19,0,21,351,2
18/1/2023,Perak,21,0,7,365,0
19/1/2023,Perak,12,0,8,369,0
20/1/2023,Perak,14,0,23,360,0
21/1/2023,Perak,13,0,19,354,0
22/1/2023,Perak,5,0,11,348,0
23/1/2023,Perak,4,0,14,338,0
24/1/2023,Perak,4,0,18,324,0
25/1/2023,Perak,4,0,24,304,0
26/1/2023,Perak,8,0,9,303,0
27/1/2023,Perak,11,1,14,300,0
28/1/2023,Perak,14,0,12,302,0
29/1/2023,Perak,8,0,5,305,0
30/1/2023,Perak,12,1,4,312,0
31/1/2023,Perak,7,0,4,315,0
1/2/2023,Perak,9,1,2,322,0
2/2/2023,Perak,17,0,0,339,0
3/2/2023,Perak,10,0,25,324,0
4/2/2023,Perak,6,0,21,309,0
5/2/2023,Perak,9,0,16,302,0
6/2/2023,Perak,5,0,52,255,0
7/2/2023,Perak,5,1,7,253,0
8/2/2023,Perak,7,0,7,253,0
9/2/2023,Perak,19,0,21,251,0
10/2/2023,Perak,7,0,8,249,0
11/2/2023,Perak,16,3,6,259,0
12/2/2023,Perak,6,0,8,257,0
13/2/2023,Perak,2,0,5,254,0
14/2/2023,Perak,6,0,5,255,0
15/2/2023,Perak,7,0,6,256,0
16/2/2023,Perak,8,0,21,243,0
17/2/2023,Perak,7,1,6,244,0
18/2/2023,Perak,4,0,17,231,0
19/2/2023,Perak,3,0,4,230,0
20/2/2023,Perak,4,0,1,233,0
21/2/2023,Perak,7,0,6,234,0
22/2/2023,Perak,10,0,7,237,0
23/2/2023,Perak,16,0,8,245,0
24/2/2023,Perak,11,0,8,248,0
25/2/2023,Perak,12,0,4,256,0
26/2/2023,Perak,16,0,3,269,7
27/2/2023,Perak,21,0,5,285,18
28/2/2023,Perak,6,0,6,285,1
1/3/2023,Perak,2,0,13,274,0
2/3/2023,Perak,5,0,0,278,0
3/3/2023,Perak,16,0,11,283,0
4/3/2023,Perak,12,0,11,284,5
5/3/2023,Perak,5,0,40,249,0
6/3/2023,Perak,5,0,21,233,0
7/3/2023,Perak,11,0,7,237,0
8/3/2023,Perak,10,0,1,246,0
9/3/2023,Perak,14,0,5,255,0
10/3/2023,Perak,5,0,15,245,0
11/3/2023,Perak,13,0,12,246,0
12/3/2023,Perak,7,0,5,248,0
13/3/2023,Perak,6,0,4,250,0
14/3/2023,Perak,11,0,11,249,0
15/3/2023,Perak,6,0,10,244,0
16/3/2023,Perak,11,0,14,241,0
17/3/2023,Perak,8,0,5,244,0
18/3/2023,Perak,6,1,12,238,0
19/3/2023,Perak,5,0,8,235,0
20/3/2023,Perak,7,0,6,236,0
21/3/2023,Perak,14,0,11,239,0
22/3/2023,Perak,29,0,7,261,24
23/3/2023,Perak,20,0,10,271,11
24/3/2023,Perak,23,0,8,284,13
25/3/2023,Perak,17,0,6,295,2
26/3/2023,Perak,17,0,0,312,8
27/3/2023,Perak,11,1,0,323,0
28/3/2023,Perak,10,0,12,321,0
29/3/2023,Perak,27,0,29,318,12
30/3/2023,Perak,25,0,20,323,2
31/3/2023,Perak,92,0,22,393,75
1/4/2023,Perak,54,0,17,430,46
2/4/2023,Perak,33,0,17,446,21
3/4/2023,Perak,29,0,10,465,20
4/4/2023,Perak,29,0,9,485,14
5/4/2023,Perak,48,0,32,501,22
6/4/2023,Perak,42,0,0,543,13
7/4/2023,Perak,42,0,90,495,6
8/4/2023,Perak,47,0,53,489,19
9/4/2023,Perak,26,0,33,482,2
10/4/2023,Perak,13,0,29,466,0
11/4/2023,Perak,41,0,0,507,5
12/4/2023,Perak,41,0,49,499,2
13/4/2023,Perak,34,0,43,490,1
14/4/2023,Perak,35,1,42,483,1
15/4/2023,Perak,19,0,47,455,0
16/4/2023,Perak,15,0,26,444,0
17/4/2023,Perak,10,0,12,442,0
18/4/2023,Perak,29,0,40,431,0
19/4/2023,Perak,29,0,41,419,0
20/4/2023,Perak,20,0,36,403,0
21/4/2023,Perak,27,0,35,395,0
22/4/2023,Perak,22,0,19,398,0
23/4/2023,Perak,17,1,15,400,0
24/4/2023,Perak,6,0,10,396,0
25/4/2023,Perak,15,0,27,383,0
26/4/2023,Perak,24,0,29,377,0
27/4/2023,Perak,33,0,18,392,0
28/4/2023,Perak,29,0,28,393,0
29/4/2023,Perak,47,0,22,418,0
30/4/2023,Perak,33,0,17,434,0
1/5/2023,Perak,28,0,6,455,0
2/5/2023,Perak,22,0,0,475,0
3/5/2023,Perak,58,0,0,533,7
4/5/2023,Perak,71,0,31,573,0
5/5/2023,Perak,55,0,29,598,0
6/5/2023,Perak,51,0,50,599,0
7/5/2023,Perak,60,2,30,629,0
8/5/2023,Perak,59,0,26,661,0
9/5/2023,Perak,72,0,0,733,0
10/5/2023,Perak,99,0,55,777,1
11/5/2023,Perak,124,0,0,901,14
12/5/2023,Perak,98,0,0,999,0
13/5/2023,Perak,64,0,50,1011,5
14/5/2023,Perak,57,0,61,1007,0
15/5/2023,Perak,41,1,58,988,0
16/5/2023,Perak,69,0,73,983,0
17/5/2023,Perak,61,0,100,943,3
18/5/2023,Perak,62,0,123,882,0
19/5/2023,Perak,39,1,98,823,0
20/5/2023,Perak,40,0,67,796,0
21/5/2023,Perak,45,0,54,786,0
22/5/2023,Perak,16,0,39,763,0
23/5/2023,Perak,49,0,68,743,0
24/5/2023,Perak,62,0,57,748,0
25/5/2023,Perak,52,0,61,739,0
26/5/2023,Perak,41,0,39,741,0
27/5/2023,Perak,42,0,40,743,5
28/5/2023,Perak,10,0,43,710,0
29/5/2023,Perak,10,0,16,703,0
30/5/2023,Perak,38,1,47,693,0
31/5/2023,Perak,32,0,61,662,0
1/6/2023,Perak,35,0,0,697,0
2/6/2023,Perak,44,0,0,741,0
3/6/2023,Perak,40,0,42,739,0
4/6/2023,Perak,18,0,32,723,0
5/6/2023,Perak,7,0,8,722,0
6/6/2023,Perak,10,0,38,694,0
7/6/2023,Perak,45,0,0,739,0
8/6/2023,Perak,43,0,0,782,0
9/6/2023,Perak,42,0,0,824,0
10/6/2023,Perak,15,0,40,799,0
11/6/2023,Perak,14,0,18,794,0
12/6/2023,Perak,13,0,8,799,0
13/6/2023,Perak,37,0,10,826,0
14/6/2023,Perak,22,0,46,802,0
15/6/2023,Perak,30,0,42,790,0
16/6/2023,Perak,38,0,45,782,0
17/6/2023,Perak,16,0,16,782,0
18/6/2023,Perak,11,0,12,781,0
19/6/2023,Perak,2,0,14,769,0
20/6/2023,Perak,27,0,36,758,0
21/6/2023,Perak,28,0,20,766,0
22/6/2023,Perak,29,0,30,765,0
23/6/2023,Perak,43,0,38,769,0
24/6/2023,Perak,13,0,16,766,0
25/6/2023,Perak,9,0,10,765,0
26/6/2023,Perak,4,0,2,767,0
27/6/2023,Perak,17,0,26,758,0
28/6/2023,Perak,25,0,28,755,0
29/6/2023,Perak,4,0,29,730,0
30/6/2023,Perak,2,0,44,688,0
1/7/2023,Perak,4,0,13,678,0
2/7/2023,Perak,1,0,9,670,0
3/7/2023,Perak,5,0,4,671,0
4/7/2023,Perak,10,0,18,663,0
5/7/2023,Perak,8,0,24,647,0
6/7/2023,Perak,11,0,37,620,0
7/7/2023,Perak,8,0,2,625,0
8/7/2023,Perak,6,0,3,628,0
9/7/2023,Perak,8,0,1,635,0
10/7/2023,Perak,1,0,5,631,0
11/7/2023,Perak,4,0,10,624,0
12/7/2023,Perak,14,0,6,632,0
13/7/2023,Perak,4,0,10,626,0
14/7/2023,Perak,5,0,8,623,0
15/7/2023,Perak,7,0,6,624,0
16/7/2023,Perak,7,0,6,625,0
17/7/2023,Perak,0,0,4,621,0
18/7/2023,Perak,5,0,4,622,0
19/7/2023,Perak,6,0,14,614,0
20/7/2023,Perak,5,0,4,615,0
21/7/2023,Perak,10,0,5,620,0
22/7/2023,Perak,7,0,7,619,0
23/7/2023,Perak,1,0,7,613,0
24/7/2023,Perak,2,0,0,615,0
25/7/2023,Perak,5,0,5,615,0
26/7/2023,Perak,7,0,6,616,0
27/7/2023,Perak,33,0,8,641,24
28/7/2023,Perak,1,0,9,633,0
29/7/2023,Perak,11,0,8,636,0
30/7/2023,Perak,4,0,1,639,0
31/7/2023,Perak,1,0,2,638,0
1/8/2023,Perak,4,0,5,637,0
2/8/2023,Perak,4,0,7,634,0
3/8/2023,Perak,6,0,33,607,0
4/8/2023,Perak,2,0,1,608,0
5/8/2023,Perak,4,0,11,601,0
6/8/2023,Perak,2,0,37,566,0
7/8/2023,Perak,0,0,2,564,0
8/8/2023,Perak,0,0,4,560,0
9/8/2023,Perak,2,0,4,558,0
10/8/2023,Perak,2,0,6,554,0
11/8/2023,Perak,4,0,2,556,0
12/8/2023,Perak,2,0,4,554,0
13/8/2023,Perak,3,0,2,555,0
14/8/2023,Perak,0,0,1,554,0
15/8/2023,Perak,6,0,0,560,0
16/8/2023,Perak,6,0,2,564,0
17/8/2023,Perak,1,0,2,563,0
18/8/2023,Perak,2,0,4,561,0
19/8/2023,Perak,0,0,2,559,0
20/8/2023,Perak,2,0,3,558,0
21/8/2023,Perak,0,0,0,558,0
22/8/2023,Perak,1,0,6,553,0
23/8/2023,Perak,5,0,6,552,0
24/8/2023,Perak,2,0,1,553,0
25/8/2023,Perak,6,0,2,557,0
26/8/2023,Perak,3,1,0,560,0
27/8/2023,Perak,1,1,2,559,0
28/8/2023,Perak,2,0,0,561,0
29/8/2023,Perak,4,0,1,564,0
30/8/2023,Perak,2,0,5,561,0
31/8/2023,Perak,5,0,2,564,0
1/9/2023,Perak,0,0,6,558,0
2/9/2023,Perak,1,0,3,556,0
3/9/2023,Perak,2,0,1,557,0
4/9/2023,Perak,0,0,2,555,0
5/9/2023,Perak,6,0,27,534,0
6/9/2023,Perak,7,0,46,495,0
7/9/2023,Perak,7,0,5,497,0
8/9/2023,Perak,8,0,0,505,0
9/9/2023,Perak,4,0,1,508,0
10/9/2023,Perak,0,0,2,506,0
11/9/2023,Perak,0,0,0,506,0
12/9/2023,Perak,9,0,6,509,0
13/9/2023,Perak,2,0,7,504,0
14/9/2023,Perak,3,0,7,500,0
15/9/2023,Perak,3,0,8,495,0
16/9/2023,Perak,6,0,4,497,0
17/9/2023,Perak,1,0,0,498,0
18/9/2023,Perak,0,0,0,498,0
19/9/2023,Perak,10,0,7,501,0
20/9/2023,Perak,2,0,2,501,0
21/9/2023,Perak,6,0,3,504,0
22/9/2023,Perak,4,0,3,505,0
23/9/2023,Perak,10,0,6,509,0
24/9/2023,Perak,2,0,1,510,0
25/9/2023,Perak,0,0,0,510,0
26/9/2023,Perak,3,0,10,503,0
27/9/2023,Perak,1,0,2,502,0
28/9/2023,Perak,3,0,6,499,0
29/9/2023,Perak,7,0,4,501,0
30/9/2023,Perak,9,0,10,500,0
1/10/2023,Perak,2,1,2,500,0
2/10/2023,Perak,1,0,0,501,0
3/10/2023,Perak,9,0,3,507,0
4/10/2023,Perak,9,0,1,515,0
5/10/2023,Perak,1,0,3,513,0
6/10/2023,Perak,5,0,6,512,0
7/10/2023,Perak,5,0,9,508,0
8/10/2023,Perak,1,0,2,507,0
9/10/2023,Perak,1,0,1,507,0
10/10/2023,Perak,11,0,9,509,0
11/10/2023,Perak,3,0,9,503,0
12/10/2023,Perak,16,1,1,517,0
13/10/2023,Perak,8,0,5,520,0
14/10/2023,Perak,0,0,5,515,0
15/10/2023,Perak,1,0,1,515,0
16/10/2023,Perak,2,0,1,516,0
17/10/2023,Perak,16,0,11,521,3
18/10/2023,Perak,11,0,3,529,0
19/10/2023,Perak,11,0,16,524,0
20/10/2023,Perak,8,0,9,523,0
21/10/2023,Perak,14,0,0,537,0
22/10/2023,Perak,0,0,1,536,0
23/10/2023,Perak,2,0,2,536,0
24/10/2023,Perak,31,0,16,551,12
25/10/2023,Perak,13,0,11,553,4
26/10/2023,Perak,17,1,11,559,1
27/10/2023,Perak,18,0,7,570,0
28/10/2023,Perak,7,0,14,563,0
29/10/2023,Perak,1,0,0,564,0
30/10/2023,Perak,4,0,2,566,0
31/10/2023,Perak,13,0,31,547,0
1/11/2023,Perak,14,0,13,548,0
2/11/2023,Perak,16,0,16,548,0
3/11/2023,Perak,17,0,18,547,0
4/11/2023,Perak,8,0,36,519,0
5/11/2023,Perak,7,0,69,457,0
6/11/2023,Perak,2,0,5,454,0
7/11/2023,Perak,19,0,13,460,0
8/11/2023,Perak,23,0,14,469,0
9/11/2023,Perak,21,0,15,475,0
10/11/2023,Perak,12,0,17,470,0
11/11/2023,Perak,16,0,8,478,0
12/11/2023,Perak,13,0,7,484,0
13/11/2023,Perak,7,0,2,489,0
14/11/2023,Perak,18,0,19,488,0
15/11/2023,Perak,18,1,23,482,0
16/11/2023,Perak,26,0,20,488,0
17/11/2023,Perak,23,0,12,499,0
18/11/2023,Perak,7,0,17,489,0
19/11/2023,Perak,18,0,14,493,0
20/11/2023,Perak,21,0,7,507,0
21/11/2023,Perak,37,0,17,527,6
22/11/2023,Perak,41,0,18,550,0
23/11/2023,Perak,27,0,25,552,3
24/11/2023,Perak,45,0,25,572,5
25/11/2023,Perak,41,0,7,606,0
26/11/2023,Perak,43,0,18,631,19
27/11/2023,Perak,33,0,21,643,14
28/11/2023,Perak,49,0,36,656,19
29/11/2023,Perak,67,0,41,681,16
30/11/2023,Perak,51,1,27,705,4
1/12/2023,Perak,51,0,45,711,0
2/12/2023,Perak,38,0,41,708,0
3/12/2023,Perak,43,0,43,708,0
4/12/2023,Perak,16,0,34,690,0
5/12/2023,Perak,53,0,103,638,0
6/12/2023,Perak,87,1,68,657,0
7/12/2023,Perak,84,0,51,690,0
8/12/2023,Perak,103,1,50,743,0
9/12/2023,Perak,132,0,39,836,19
10/12/2023,Perak,49,0,43,842,10
11/12/2023,Perak,155,0,16,980,1
12/12/2023,Perak,117,0,56,1041,5
13/12/2023,Perak,171,2,87,1125,2
14/12/2023,Perak,165,0,84,1206,12
15/12/2023,Perak,151,0,103,1252,1
16/12/2023,Perak,128,0,132,1247,1
17/12/2023,Perak,123,0,48,1322,0
18/12/2023,Perak,87,0,155,1253,0
19/12/2023,Perak,86,0,117,1222,0
20/12/2023,Perak,182,0,171,1233,14
21/12/2023,Perak,167,0,164,1235,1
22/12/2023,Perak,170,0,153,1252,20
23/12/2023,Perak,104,0,126,1230,5
24/12/2023,Perak,138,0,121,1247,24
25/12/2023,Perak,110,0,86,1271,8
26/12/2023,Perak,56,0,86,1241,9
27/12/2023,Perak,78,0,182,1137,1
28/12/2023,Perak,160,0,167,1130,5
29/12/2023,Perak,133,1,171,1092,1
30/12/2023,Perak,123,0,103,1109,11
31/12/2023,Perak,92,0,139,1062,7
1/1/2024,Perak,78,0,113,1027,2
2/1/2024,Perak,55,0,55,1026,0
3/1/2024,Perak,78,0,79,1025,10
4/1/2024,Perak,136,0,160,1001,8
5/1/2024,Perak,89,0,134,956,4
6/1/2024,Perak,91,0,120,927,13
7/1/2024,Perak,74,0,94,906,0
8/1/2024,Perak,55,0,77,882,9
9/1/2024,Perak,61,0,53,890,10
10/1/2024,Perak,72,1,83,879,3
11/1/2024,Perak,76,0,136,818,9
12/1/2024,Perak,75,0,90,803,13
13/1/2024,Perak,57,0,89,771,10
14/1/2024,Perak,40,1,73,738,2
15/1/2024,Perak,56,0,52,742,14
16/1/2024,Perak,39,0,58,723,7
17/1/2024,Perak,65,0,73,715,19
18/1/2024,Perak,36,0,73,678,5
